query,tweet_id,text,rt_count,username,likes_count,created_at
kilian jornet,1320808563904782336,"RT @soycorredor_es: Kilian Jornet atacará, según informa un blog noruego, el récord del mítico corredor griego Yiannis Kouros el próximo 8…",23,m__dominguez,0,2020-10-26 19:24:35
kilian jornet,1320806799629602818,"RT @dicodusport: Kilian Jornet, plus que jamais un homme de défis 💪 

https://t.co/NKRMOa3fdw",4,jacquemardcl,0,2020-10-26 19:17:35
kilian jornet,1320806611288555523,RT @Talkultra: 🇳🇴Please read IMPORTANT UPDATE ‼️‼️re @kilianj and 24 Hour https://t.co/fIa9hdrZQD,5,RobertBrodey,0,2020-10-26 19:16:50
kilian jornet,1320806371856703489,"Kilian Jornet intentará el WR de 24 horas en pista (303,5 km). https://t.co/npLYHdNbRo",0,jruizdd,0,2020-10-26 19:15:53
kilian jornet,1320805779889364995,🇳🇴Please read IMPORTANT UPDATE ‼️‼️re @kilianj and 24 Hour https://t.co/fIa9hdrZQD,5,Talkultra,23,2020-10-26 19:13:31
kilian jornet,1320804207377743874,"RT @soycorredor_es: Kilian Jornet atacará, según informa un blog noruego, el récord del mítico corredor griego Yiannis Kouros el próximo 8…",23,CarlosJV_,0,2020-10-26 19:07:17
kilian jornet,1320804021721071618,RT @ultrescatalunya: 📢🏃 Kilian Jornet intentarà batre el rècord de les 24 hores en pista. L'actual registre està en possessió de Yiannis Ko…,11,xabichava,0,2020-10-26 19:06:32
kilian jornet,1320803691100835849,"RT @BolsaCorredor: 💥¡Kilian Jornet atacará el Récord del Mundo de las 24h en pista!
https://t.co/E1tYG4VF6b https://t.co/KLstlQj7bA",12,Fer270775,0,2020-10-26 19:05:13
kilian jornet,1320802005040926720,"RT @lequipe: Selon le chroniqueur et photographe Ian Coreless, l'Espagnol Kilian Jornet devrait tenter de battre le record du monde des 24…",10,SpheraSports,0,2020-10-26 18:58:31
kilian jornet,1320801647191298055,"RT @lequipe: Selon le chroniqueur et photographe Ian Coreless, l'Espagnol Kilian Jornet devrait tenter de battre le record du monde des 24…",10,wayanprod,0,2020-10-26 18:57:06
kilian jornet,1320800549957226503,"Kilian Jornet er helt klart noe vi burde se på som en norsk idrettsprestasjon, på linje med de beste innen ekstrems… https://t.co/zXQUm3YItT",0,caronazo,0,2020-10-26 18:52:45
kilian jornet,1320799847998509061,"RT @CarrerasMontana: KILIAN JORNET BUSCA RÉCORD MUNDO 24H: El proximo 8NOV asalta los míticos 303,56km de Yiannis Kouros, fijados en 1997.…",17,javiunai6,0,2020-10-26 18:49:57
kilian jornet,1320799223508541441,RT @MarcaTMF: La última 'machada' de Kilian Jornet: quiere el récord mundial de 24 horas en pista 🇪🇸🏃🏻‍♂️😲😲😲😲https://t.co/htNUBxojTR https:…,5,carlosguillama,0,2020-10-26 18:47:28
kilian jornet,1320798853155770371,"RT @lequipe: Selon le chroniqueur et photographe Ian Coreless, l'Espagnol Kilian Jornet devrait tenter de battre le record du monde des 24…",10,bah_9,0,2020-10-26 18:46:00
kilian jornet,1320797147579777025,"RT @BolsaCorredor: 💥¡Kilian Jornet atacará el Récord del Mundo de las 24h en pista!
https://t.co/E1tYG4VF6b https://t.co/KLstlQj7bA",12,MSJoficial,0,2020-10-26 18:39:13
kilian jornet,1320797092613443588,"Kilian Jornet, plus que jamais un homme de défis 💪 

https://t.co/NKRMOa3fdw",4,dicodusport,6,2020-10-26 18:39:00
kilian jornet,1320796498255323137,"RT @soycorredor_es: Kilian Jornet atacará, según informa un blog noruego, el récord del mítico corredor griego Yiannis Kouros el próximo 8…",23,maxanadre,0,2020-10-26 18:36:39
kilian jornet,1320796222010003456,Kilian Jornet peut-il battre le record du monde des 24 h sur piste ?  https://t.co/rSlTPBLqWW https://t.co/Q1hM28FjRS,0,W_agenda,0,2020-10-26 18:35:33
kilian jornet,1320795454708342787,RT @MarcaTMF: La última 'machada' de Kilian Jornet: quiere el récord mundial de 24 horas en pista 🇪🇸🏃🏻‍♂️😲😲😲😲https://t.co/htNUBxojTR https:…,5,marca,0,2020-10-26 18:32:30
kilian jornet,1320795449515790339,Une tentative de record du monde des 24h sur piste pour Kilian Jornet ? https://t.co/KlCTkbR3BI via @lequipe,0,Roman_ashaninka,0,2020-10-26 18:32:29
kilian jornet,1320792852939636736,"@Talkultra Don’t worry he’s attempting it in NOWAY... Kilian Jornet to attempt the 24-hour track record at the Moonvalley 24-Hour, Noway",0,toddfalker,0,2020-10-26 18:22:09
kilian jornet,1320792466967113734,Kilian Jornet peut-il battre le record du monde des 24 h sur piste ?  https://t.co/z2HaTN0ud0,0,globrunner,5,2020-10-26 18:20:37
kilian jornet,1320791534917267457,"RT @soycorredor_es: Kilian Jornet atacará, según informa un blog noruego, el récord del mítico corredor griego Yiannis Kouros el próximo 8…",23,jcmacr73,0,2020-10-26 18:16:55
kilian jornet,1320791291844841478,"RT @soycorredor_es: Kilian Jornet atacará, según informa un blog noruego, el récord del mítico corredor griego Yiannis Kouros el próximo 8…",23,eduuu99_,0,2020-10-26 18:15:57
kilian jornet,1320790969466392583,"RT @CarrerasMontana: KILIAN JORNET BUSCA RÉCORD MUNDO 24H: El proximo 8NOV asalta los míticos 303,56km de Yiannis Kouros, fijados en 1997.…",17,ultraoxigeno,0,2020-10-26 18:14:40
kilian jornet,1320790747344494593,"RT @CarrerasMontana: KILIAN JORNET BUSCA RÉCORD MUNDO 24H: El proximo 8NOV asalta los míticos 303,56km de Yiannis Kouros, fijados en 1997.…",17,SantiSolini,0,2020-10-26 18:13:47
kilian jornet,1320790702733873153,"RT @CarrerasMontana: KILIAN JORNET BUSCA RÉCORD MUNDO 24H: El proximo 8NOV asalta los míticos 303,56km de Yiannis Kouros, fijados en 1997.…",17,trailrunningESP,0,2020-10-26 18:13:37
kilian jornet,1320790297635360775,"RT @CarrerasMontana: KILIAN JORNET BUSCA RÉCORD MUNDO 24H: El proximo 8NOV asalta los míticos 303,56km de Yiannis Kouros, fijados en 1997.…",17,jipina,0,2020-10-26 18:12:00
kilian jornet,1320790240819380224,"RT @lequipe: Selon le chroniqueur et photographe Ian Coreless, l'Espagnol Kilian Jornet devrait tenter de battre le record du monde des 24…",10,alex_lepuissant,0,2020-10-26 18:11:47
kilian jornet,1320789810550841346,Partendo da un video - come sempre pazzesco - di Kilian Jornet che scende dalle montagne come un caccia supersonico… https://t.co/mgfC62fWrS,0,runlovers,2,2020-10-26 18:10:04
kilian jornet,1320789809238102017,Hoy en Territorio Trail hemos publicado la noticia del intento de récord de las 24h en pista de Kilian Jornet hacié… https://t.co/t79OO5SwTd,0,AlfonsoGarciaTT,9,2020-10-26 18:10:04
kilian jornet,1320789297541353477,"RT @lequipe: Selon le chroniqueur et photographe Ian Coreless, l'Espagnol Kilian Jornet devrait tenter de battre le record du monde des 24…",10,lanedeshreck,0,2020-10-26 18:08:02
kilian jornet,1320789003227058178,RT @ultrescatalunya: 📢🏃 Kilian Jornet intentarà batre el rècord de les 24 hores en pista. L'actual registre està en possessió de Yiannis Ko…,11,XavierPenella,0,2020-10-26 18:06:52
kilian jornet,1320788907001323520,"RT @RevistaTrailRun: 📰 @kilianj intentará batir el récord del mundo de 24 horas en pista, según adelanta @Talkultra 
El récord está en mano…",10,antoniomadrian,0,2020-10-26 18:06:29
kilian jornet,1320788467694129153,"Kilian Jornet ya tiene un próximo reto: el récord mundial de 24 horas en pista

Intentará batir el 8 de noviembre e… https://t.co/wYJmLC8SB9",0,elchivopalencia,1,2020-10-26 18:04:44
kilian jornet,1320786029368864769,Kilian Jornet intentará batir el récord del mundo de 24 horas https://t.co/xWTXDAqfr8 https://t.co/UGxfAj4iU7,0,TrailrunningRun,0,2020-10-26 17:55:03
kilian jornet,1320785692780355585,"RT @elMonEsport: Kilian Jornet intentarà batre un nou rècord mundial

https://t.co/ICr5B30rWY",2,jo_jock,0,2020-10-26 17:53:42
kilian jornet,1320785458402594817,"RT @lequipe: Selon le chroniqueur et photographe Ian Coreless, l'Espagnol Kilian Jornet devrait tenter de battre le record du monde des 24…",10,f_mzc,0,2020-10-26 17:52:46
kilian jornet,1320784684251533314,"RT @lequipe: Selon le chroniqueur et photographe Ian Coreless, l'Espagnol Kilian Jornet devrait tenter de battre le record du monde des 24…",10,Lamarie85,0,2020-10-26 17:49:42
kilian jornet,1320784557050834944,"RT @BolsaCorredor: 💥¡Kilian Jornet atacará el Récord del Mundo de las 24h en pista!
https://t.co/E1tYG4VF6b https://t.co/KLstlQj7bA",12,calabegane,0,2020-10-26 17:49:12
kilian jornet,1320784300233678851,"RT @lequipe: Selon le chroniqueur et photographe Ian Coreless, l'Espagnol Kilian Jornet devrait tenter de battre le record du monde des 24…",10,Basile061,0,2020-10-26 17:48:10
kilian jornet,1320784133984014337,RT @stadion_actu: 🚨 Le star de l'ultra-trail Kilian Jornet va s'attaquer au record du monde des 24 heures sur piste détenu par le Grec Yann…,1,billjavelin,0,2020-10-26 17:47:31
kilian jornet,1320784116107878400,"RT @Talkultra: Kilian Jornet to attempt the 24-hour track record at the Moonvalley 24-Hour, Noway, on November, 8th - Måndalen Stadium.
.
h…",22,Xavicorredor,0,2020-10-26 17:47:26
kilian jornet,1320783793305866240,"@90248a @izzygirl86 Cuidado con los 10K, mira el Kilian Jornet",0,super_ninio,6,2020-10-26 17:46:09
kilian jornet,1320783547393859585,"Selon le chroniqueur et photographe Ian Coreless, l'Espagnol Kilian Jornet devrait tenter de battre le record du mo… https://t.co/qE2HcaEPng",10,lequipe,118,2020-10-26 17:45:11
kilian jornet,1320782734067982337,"RT @soycorredor_es: Kilian Jornet atacará, según informa un blog noruego, el récord del mítico corredor griego Yiannis Kouros el próximo 8…",23,n_barranco,0,2020-10-26 17:41:57
kilian jornet,1320782383961067520,"RT @Talkultra: Kilian Jornet to attempt the 24-hour track record at the Moonvalley 24-Hour, Noway, on November, 8th - Måndalen Stadium.
.
h…",22,mimorring,0,2020-10-26 17:40:33
kilian jornet,1320781439257006081,"RT @soycorredor_es: Kilian Jornet atacará, según informa un blog noruego, el récord del mítico corredor griego Yiannis Kouros el próximo 8…",23,jesusjimben,0,2020-10-26 17:36:48
kilian jornet,1320781244226043906,"RT @BolsaCorredor: 💥¡Kilian Jornet atacará el Récord del Mundo de las 24h en pista!
https://t.co/E1tYG4VF6b https://t.co/KLstlQj7bA",12,denysnovoa,0,2020-10-26 17:36:02
kilian jornet,1320780817937911810,"RT @elMonEsport: Kilian Jornet intentarà batre un nou rècord mundial

https://t.co/ICr5B30rWY",2,MonDiari,0,2020-10-26 17:34:20
kilian jornet,1320780785801175042,"Kilian Jornet intentarà batre un nou rècord mundial

https://t.co/ICr5B30rWY",2,elMonEsport,6,2020-10-26 17:34:12
kilian jornet,1320780516849758212,RT @triathlonhaaste: Vuorijuoksun erikoismies Kilian Jornet testaa kuntoaan radalla. Ultraajalle sopivalla 24h matkalla.  https://t.co/68Fh…,1,Habachu,0,2020-10-26 17:33:08
kilian jornet,1320780483186335744,"RT @RevistaTrailRun: 📰 @kilianj intentará batir el récord del mundo de 24 horas en pista, según adelanta @Talkultra 
El récord está en mano…",10,Agonzalezs1997,0,2020-10-26 17:33:00
kilian jornet,1320779429908516864,Vuorijuoksun erikoismies Kilian Jornet testaa kuntoaan radalla. Ultraajalle sopivalla 24h matkalla.  https://t.co/68FhnVAv1h,1,triathlonhaaste,7,2020-10-26 17:28:49
kilian jornet,1320779161204568064,"RT @soycorredor_es: Kilian Jornet atacará, según informa un blog noruego, el récord del mítico corredor griego Yiannis Kouros el próximo 8…",23,pabloycandela,0,2020-10-26 17:27:45
kilian jornet,1320779034977013765,"RT @CarrerasMontana: KILIAN JORNET BUSCA RÉCORD MUNDO 24H: El proximo 8NOV asalta los míticos 303,56km de Yiannis Kouros, fijados en 1997.…",17,davidayuso1967,0,2020-10-26 17:27:15
kilian jornet,1320778729161957377,RT @mogulin_blogi: Kilian Jornet to attempt 24-Hour World Track Record https://t.co/GhtPWwSXwb käyttäen @talkultra,5,SusannaTirkkone,0,2020-10-26 17:26:02
kilian jornet,1320778395525984256,"📰 @kilianj intentará batir el récord del mundo de 24 horas en pista, según adelanta @Talkultra 
El récord está en m… https://t.co/cphgX92vkN",10,RevistaTrailRun,28,2020-10-26 17:24:43
kilian jornet,1320778355319443459,"RT @CarrerasMontana: KILIAN JORNET BUSCA RÉCORD MUNDO 24H: El proximo 8NOV asalta los míticos 303,56km de Yiannis Kouros, fijados en 1997.…",17,moxigeno,0,2020-10-26 17:24:33
kilian jornet,1320778325988659201,RT @MarcaTMF: La última 'machada' de Kilian Jornet: quiere el récord mundial de 24 horas en pista 🇪🇸🏃🏻‍♂️😲😲😲😲https://t.co/htNUBxojTR https:…,5,LapizyPelotas,0,2020-10-26 17:24:26
kilian jornet,1320776982599213063,Running - Une tentative de record du monde des 24h sur piste pour Kilian Jornet ? https://t.co/pLnV263kAc… https://t.co/JlOS5Chz3l,0,BigGuySloth,0,2020-10-26 17:19:06
kilian jornet,1320776780840652800,RT @eadrenaline: Une tentative de record du monde des 24h sur piste pour Kilian Jornet ? https://t.co/yWPH3xo1HX,3,podcastlakour,0,2020-10-26 17:18:18
kilian jornet,1320776514443628545,Une tentative de record du monde des 24h sur piste pour Kilian Jornet ? https://t.co/yWPH3xo1HX,3,eadrenaline,7,2020-10-26 17:17:14
kilian jornet,1320775697049280514,"RT @CarrerasMontana: KILIAN JORNET BUSCA RÉCORD MUNDO 24H: El proximo 8NOV asalta los míticos 303,56km de Yiannis Kouros, fijados en 1997.…",17,Francis91564019,0,2020-10-26 17:13:59
kilian jornet,1320775223029993472,"RT @soycorredor_es: Kilian Jornet atacará, según informa un blog noruego, el récord del mítico corredor griego Yiannis Kouros el próximo 8…",23,TEE7H1NG,0,2020-10-26 17:12:06
kilian jornet,1320774516738576384,"RT @soycorredor_es: Kilian Jornet atacará, según informa un blog noruego, el récord del mítico corredor griego Yiannis Kouros el próximo 8…",23,pacense09,0,2020-10-26 17:09:18
kilian jornet,1320774158356271105,"RT @soycorredor_es: Kilian Jornet atacará, según informa un blog noruego, el récord del mítico corredor griego Yiannis Kouros el próximo 8…",23,Megapondio,0,2020-10-26 17:07:52
kilian jornet,1320773926138597381,Kilian Jornet: ¿Se prepara para un nuevo récord? https://t.co/SLjM9dzEfv #noticias #trailrunning,0,lafraguaRUN,1,2020-10-26 17:06:57
kilian jornet,1320772641553289217,"RT @soycorredor_es: Kilian Jornet atacará, según informa un blog noruego, el récord del mítico corredor griego Yiannis Kouros el próximo 8…",23,toniabadia,0,2020-10-26 17:01:51
kilian jornet,1320772182507737094,"RT @BolsaCorredor: 💥¡Kilian Jornet atacará el Récord del Mundo de las 24h en pista!
https://t.co/E1tYG4VF6b https://t.co/KLstlQj7bA",12,FranKikonerja,0,2020-10-26 17:00:01
kilian jornet,1320772170784645121,"RT @soycorredor_es: Kilian Jornet atacará, según informa un blog noruego, el récord del mítico corredor griego Yiannis Kouros el próximo 8…",23,ignacioromo66,0,2020-10-26 16:59:58
kilian jornet,1320771980254208000,"KILIAN JORNET BUSCA RÉCORD MUNDO 24H: El proximo 8NOV asalta los míticos 303,56km de Yiannis Kouros, fijados en 199… https://t.co/UKAFJOlgCU",17,CarrerasMontana,77,2020-10-26 16:59:13
kilian jornet,1320770788300128256,"Pues se desveló el pastel. Poca gente como él es capaz de saber ser noticia sin hacer ruido.
#carrerasdemontaña… https://t.co/gsyvA06wr3",0,Csar714,0,2020-10-26 16:54:29
kilian jornet,1320770081597624320,"RT @Talkultra: Kilian Jornet to attempt the 24-hour track record at the Moonvalley 24-Hour, Noway, on November, 8th - Måndalen Stadium.
.
h…",22,robholdenphoto,0,2020-10-26 16:51:40
kilian jornet,1320768553587527685,RT @CarrerasMontana: KILIAN JORNET LANZA OUTDOOR FRIENDLY: Una propuesta para promover la práctica sostenible deportes de aire libre. Aquí…,19,ErnestCN_Trail,0,2020-10-26 16:45:36
kilian jornet,1320768402147975169,"RT @FactorRunning: AHORA | En #FactorRunning por @Late931Oficial, es el momento del #RadioTrail junto a Mayayo Garasa.

HOY: ' Kilian Jorne…",4,ErnestCN_Trail,0,2020-10-26 16:45:00
kilian jornet,1320767778907967488,KILIAN JORNET auf Abwegen: Am 8.11.2020 will er den bestehenden 24-Stundenrekord (Bahn) angreifen. Den hält seit 23… https://t.co/P1xcJYEleP,0,TrailRunningHD,4,2020-10-26 16:42:31
kilian jornet,1320767547499778051,"Kilian Jornet atacará, según informa un blog noruego, el récord del mítico corredor griego Yiannis Kouros el próxim… https://t.co/cIUITZX0QS",23,soycorredor_es,92,2020-10-26 16:41:36
kilian jornet,1320767453518090242,"RT @esport3: 💥El nou repte del català 💥

https://t.co/F4zCcTQwCp",3,gerardnus,0,2020-10-26 16:41:14
kilian jornet,1320767263071477763,La última 'machada' de Kilian Jornet: quiere el récord mundial de 24 horas en pista 🇪🇸🏃🏻‍♂️😲😲😲😲… https://t.co/urPn9lsKsk,5,MarcaTMF,32,2020-10-26 16:40:28
kilian jornet,1320766595078201345,RT @ultrescatalunya: 📢🏃 Kilian Jornet intentarà batre el rècord de les 24 hores en pista. L'actual registre està en possessió de Yiannis Ko…,11,FemMuntanya,0,2020-10-26 16:37:49
kilian jornet,1320765450800672774,"RT @esport3: 💥El nou repte del català 💥

https://t.co/F4zCcTQwCp",3,AdellFerran,0,2020-10-26 16:33:16
kilian jornet,1320765443909537792,"RT @TerritorioTrail: El récord de las 24 horas en pista, el proyecto de asfalto secreto de Kilian Jornet | El estadio de Mandalen, en Norue…",5,francasalf,0,2020-10-26 16:33:15
kilian jornet,1320764218254262275,"Après son premier 10 km sur route le 17 octobre dernier, Kilian Jornet continue de se challenger. Le 8 novembre pro… https://t.co/iGNrqgA3GA",1,Outsidefr,2,2020-10-26 16:28:22
kilian jornet,1320760551308484608,RT @ultrescatalunya: 📢🏃 Kilian Jornet intentarà batre el rècord de les 24 hores en pista. L'actual registre està en possessió de Yiannis Ko…,11,todorunnersweb,0,2020-10-26 16:13:48
kilian jornet,1320760514214068226,RT @mogulin_blogi: Kilian Jornet to attempt 24-Hour World Track Record https://t.co/GhtPWwSXwb käyttäen @talkultra,5,alexstubb,0,2020-10-26 16:13:39
kilian jornet,1320758510242713601,"RT @Talkultra: Kilian Jornet to attempt the 24-hour track record at the Moonvalley 24-Hour, Noway, on November, 8th - Måndalen Stadium.
.
h…",22,jordisolerf,0,2020-10-26 16:05:42
kilian jornet,1320757957768994819,"RT @esport3: 💥El nou repte del català 💥

https://t.co/F4zCcTQwCp",3,tv3cat,0,2020-10-26 16:03:30
kilian jornet,1320757077661286400,"💥El nou repte del català 💥

https://t.co/F4zCcTQwCp",3,esport3,9,2020-10-26 16:00:00
kilian jornet,1320756872861929473,"RT @BolsaCorredor: 💥¡Kilian Jornet atacará el Récord del Mundo de las 24h en pista!
https://t.co/E1tYG4VF6b https://t.co/KLstlQj7bA",12,dsamuel8,0,2020-10-26 15:59:11
kilian jornet,1320756484905553921,Défi : Kilian Jornet tentera le record du monde des 24 heures https://t.co/1aHlu8NCNf,0,sports_ouest,1,2020-10-26 15:57:39
kilian jornet,1320755269597564935,RT @mogulin_blogi: Kilian Jornet to attempt 24-Hour World Track Record https://t.co/GhtPWwSXwb käyttäen @talkultra,5,tomisavolainen,0,2020-10-26 15:52:49
kilian jornet,1320755205915484162,RT @ultrescatalunya: 📢🏃 Kilian Jornet intentarà batre el rècord de les 24 hores en pista. L'actual registre està en possessió de Yiannis Ko…,11,MenaJuan13,0,2020-10-26 15:52:34
kilian jornet,1320754491080278017,"RT @RUNNERMAN_: OJOOOO💥¡Kilian Jornet atacará el Récord del Mundo de las 24h en pista!
https://t.co/Gl9u6Vq0Pk https://t.co/xofsGoKMAa",2,revistamaraton,0,2020-10-26 15:49:43
kilian jornet,1320754411480690690,"RT @RUNNERMAN_: OJOOOO💥¡Kilian Jornet atacará el Récord del Mundo de las 24h en pista!
https://t.co/Gl9u6Vq0Pk https://t.co/xofsGoKMAa",2,i_sedrany,0,2020-10-26 15:49:24
kilian jornet,1320754401997447184,"RT @CarrerasTrail: Según ha avanzado @Talkultra, @kilianj buscará superar los 303,5 km alcanzados por Yiannis Kouros en 1997. Si el COVID-1…",2,jmillaruelo,0,2020-10-26 15:49:22
kilian jornet,1320754355478421505,"RT @CarrerasTrail: Según ha avanzado @Talkultra, @kilianj buscará superar los 303,5 km alcanzados por Yiannis Kouros en 1997. Si el COVID-1…",2,revistaoutdoor,0,2020-10-26 15:49:11
kilian jornet,1320754268966658048,"Según ha avanzado @Talkultra, @kilianj buscará superar los 303,5 km alcanzados por Yiannis Kouros en 1997. Si el CO… https://t.co/sG0JtYLdnI",2,CarrerasTrail,7,2020-10-26 15:48:50
kilian jornet,1320753888434114561,RT @Talkultra: Kilian Jornet to attempt 24-Hour World Track Record https://t.co/QmlYJb9JrW,1,runnerofthewild,0,2020-10-26 15:47:20
kilian jornet,1320753265127010304,"OJOOOO💥¡Kilian Jornet atacará el Récord del Mundo de las 24h en pista!
https://t.co/Gl9u6Vq0Pk https://t.co/xofsGoKMAa",2,RUNNERMAN_,9,2020-10-26 15:44:51
kilian jornet,1320751690870624257,🚨 Le star de l'ultra-trail Kilian Jornet va s'attaquer au record du monde des 24 heures sur piste détenu par le Gre… https://t.co/5HDmtTUy32,1,stadion_actu,5,2020-10-26 15:38:36
kilian jornet,1320751330382721025,"RT @BolsaCorredor: 💥¡Kilian Jornet atacará el Récord del Mundo de las 24h en pista!
https://t.co/E1tYG4VF6b https://t.co/KLstlQj7bA",12,rexbor,0,2020-10-26 15:37:10
kilian jornet,1320750969202921472,"RT @TerritorioTrail: El récord de las 24 horas en pista, el proyecto de asfalto secreto de Kilian Jornet | El estadio de Mandalen, en Norue…",5,ILLAN_TOMAS,0,2020-10-26 15:35:44
kilian jornet,1320750931479330816,RT @ultrescatalunya: 📢🏃 Kilian Jornet intentarà batre el rècord de les 24 hores en pista. L'actual registre està en possessió de Yiannis Ko…,11,ILLAN_TOMAS,0,2020-10-26 15:35:35
kilian jornet,1320750755222048768,"RT @Talkultra: Kilian Jornet to attempt the 24-hour track record at the Moonvalley 24-Hour, Noway, on November, 8th - Måndalen Stadium.
.
h…",22,ILLAN_TOMAS,0,2020-10-26 15:34:53
kilian jornet,1320746201902419968,"RT @BolsaCorredor: 💥¡Kilian Jornet atacará el Récord del Mundo de las 24h en pista!
https://t.co/E1tYG4VF6b https://t.co/KLstlQj7bA",12,Viioleta_99,0,2020-10-26 15:16:47
kilian jornet,1320745637751754756,"RT @TerritorioTrail: El récord de las 24 horas en pista, el proyecto de asfalto secreto de Kilian Jornet | El estadio de Mandalen, en Norue…",5,codigodepavent,0,2020-10-26 15:14:32
kilian jornet,1320745614188204033,"RT @Talkultra: Kilian Jornet to attempt the 24-hour track record at the Moonvalley 24-Hour, Noway, on November, 8th - Måndalen Stadium.
.
h…",22,oriolborreda,0,2020-10-26 15:14:27
kilian jornet,1320745459376377858,"RT @Talkultra: Kilian Jornet to attempt the 24-hour track record at the Moonvalley 24-Hour, Noway, on November, 8th - Måndalen Stadium.
.
h…",22,runswhenhecan,0,2020-10-26 15:13:50
kilian jornet,1320744457986281473,"RT @BolsaCorredor: 💥¡Kilian Jornet atacará el Récord del Mundo de las 24h en pista!
https://t.co/E1tYG4VF6b https://t.co/KLstlQj7bA",12,Dani5navarro,0,2020-10-26 15:09:51
kilian jornet,1320743373712613377,"RT @BolsaCorredor: 💥¡Kilian Jornet atacará el Récord del Mundo de las 24h en pista!
https://t.co/E1tYG4VF6b https://t.co/KLstlQj7bA",12,CorredMalditos,0,2020-10-26 15:05:33
kilian jornet,1320743022754209795,RT @ultrescatalunya: 📢🏃 Kilian Jornet intentarà batre el rècord de les 24 hores en pista. L'actual registre està en possessió de Yiannis Ko…,11,pcol28,0,2020-10-26 15:04:09
kilian jornet,1320742654511058945,"💥¡Kilian Jornet atacará el Récord del Mundo de las 24h en pista!
https://t.co/E1tYG4VF6b https://t.co/KLstlQj7bA",12,BolsaCorredor,57,2020-10-26 15:02:41
kilian jornet,1320741376267558912,"RT @TerritorioTrail: El récord de las 24 horas en pista, el proyecto de asfalto secreto de Kilian Jornet | El estadio de Mandalen, en Norue…",5,GuerreroGredos,0,2020-10-26 14:57:36
kilian jornet,1320740945969795073,"Kilian Jornet intentarà batre el rècord de les 24 hores en pista.

👉 Moonvalley 24 hours. Måndalen Stadium 🇳🇴 8 de… https://t.co/P17DhR2JSD",1,CarrerLliure,10,2020-10-26 14:55:54
kilian jornet,1320740116453855232,RT @ultrescatalunya: 📢🏃 Kilian Jornet intentarà batre el rècord de les 24 hores en pista. L'actual registre està en possessió de Yiannis Ko…,11,bosko_cat,0,2020-10-26 14:52:36
kilian jornet,1320739227534065664,📢🏃 Kilian Jornet intentarà batre el rècord de les 24 hores en pista. L'actual registre està en possessió de Yiannis… https://t.co/7mPd1nj5bs,11,ultrescatalunya,74,2020-10-26 14:49:04
kilian jornet,1320737481009041413,"RT @TerritorioTrail: El récord de las 24 horas en pista, el proyecto de asfalto secreto de Kilian Jornet | El estadio de Mandalen, en Norue…",5,el_trinkel,0,2020-10-26 14:42:08
kilian jornet,1320736520970620930,"El 8 de noviembre, si la evolución en el tibial lo permite, Kilian Jornet asaltará el récord de las 24 horas en pis… https://t.co/DJccdd12Zw",0,AlfonsoGarciaTT,15,2020-10-26 14:38:19
kilian jornet,1320736014231609347,RT @ayarikacanlar: 🚨 Ayarı Kaçan alarmı! 🚨 Kilian Jornet 8 Kasım'da pistte 24 saat rekorunu kırmayı deneyecekmiş.,1,ocanozbek,0,2020-10-26 14:36:18
kilian jornet,1320735255465177088,"El récord de las 24 horas en pista, el proyecto de asfalto secreto de Kilian Jornet | El estadio de Mandalen, en No… https://t.co/rUp3qoYjxN",5,TerritorioTrail,32,2020-10-26 14:33:17
kilian jornet,1320734903286272001,"RT @Talkultra: Kilian Jornet to attempt the 24-hour track record at the Moonvalley 24-Hour, Noway, on November, 8th - Måndalen Stadium.
.
h…",22,gerardnus,0,2020-10-26 14:31:53
kilian jornet,1320728131297304576,Kilian Jornet to attempt 24-Hour World Track Record https://t.co/ZHJcEL57zN via @talkultra,0,ultrarun_dk,1,2020-10-26 14:04:59
kilian jornet,1320725589888675840,"RT @Talkultra: Kilian Jornet to attempt the 24-hour track record at the Moonvalley 24-Hour, Noway, on November, 8th - Måndalen Stadium.
.
h…",22,alicia262girl,0,2020-10-26 13:54:53
kilian jornet,1320720888799596546,"Atención, nuevo vídeo en nuestro canal de Youtube! Por qué no bajó de 29' Kilian Jornet en 10K https://t.co/Pyas9pH8mZ",0,otrodiademierda,0,2020-10-26 13:36:12
kilian jornet,1320719169487278086,"RT @Talkultra: Kilian Jornet to attempt the 24-hour track record at the Moonvalley 24-Hour, Noway, on November, 8th - Måndalen Stadium.
.
h…",22,Hatkevtonin,0,2020-10-26 13:29:22
kilian jornet,1320718125604564993,"RT @Talkultra: Kilian Jornet to attempt the 24-hour track record at the Moonvalley 24-Hour, Noway, on November, 8th - Måndalen Stadium.
.
h…",22,ninakecik,0,2020-10-26 13:25:13
kilian jornet,1320717141096579073,"RT @Talkultra: Kilian Jornet to attempt the 24-hour track record at the Moonvalley 24-Hour, Noway, on November, 8th - Måndalen Stadium.
.
h…",22,iamhaziqzamri,0,2020-10-26 13:21:18
kilian jornet,1320716929934356480,"RT @Talkultra: Kilian Jornet to attempt the 24-hour track record at the Moonvalley 24-Hour, Noway, on November, 8th - Måndalen Stadium.
.
h…",22,ajid1977,0,2020-10-26 13:20:28
kilian jornet,1320716430753566721,"RT @Talkultra: Kilian Jornet to attempt the 24-hour track record at the Moonvalley 24-Hour, Noway, on November, 8th - Måndalen Stadium.
.
h…",22,TMR_Coaching,0,2020-10-26 13:18:29
