query,tweet_id,text,rt_count,username,likes_count,created_at
policías negacionistas,1323525441349734400,RT @BlackSpartak: Policías negacionistas convocan una protesta contra las mascarillas y las restricciones por el virus https://t.co/nuMbczt…,2,MerParg,0,2020-11-03 07:20:29
policías negacionistas,1323525019503370242,RT @CensoredJules: La enésima prueba de que los psicotécnicos de la oposición para policía no discriminan muy bien. https://t.co/NN8AEMH4ve,470,RobMenes,0,2020-11-03 07:18:49
policías negacionistas,1323523659223441408,RT @CensoredJules: La enésima prueba de que los psicotécnicos de la oposición para policía no discriminan muy bien. https://t.co/NN8AEMH4ve,470,Francis27764083,0,2020-11-03 07:13:24
policías negacionistas,1323523634279927808,Policías negacionistas convocan una protesta contra las mascarillas y las restricciones por el virus… https://t.co/AHDyidItFn,1,Prodigi0_1,6,2020-11-03 07:13:18
policías negacionistas,1323523429979533312,RT @CensoredJules: La enésima prueba de que los psicotécnicos de la oposición para policía no discriminan muy bien. https://t.co/NN8AEMH4ve,470,EnMiCerebro,0,2020-11-03 07:12:30
policías negacionistas,1323523380394545153,RT @CensoredJules: La enésima prueba de que los psicotécnicos de la oposición para policía no discriminan muy bien. https://t.co/NN8AEMH4ve,470,fcazorlat,0,2020-11-03 07:12:18
policías negacionistas,1323523211095691264,"RT @EsterRubio2: @elespanolcom ¿Cómo que policías negacionistas? No, hombre, no, serán una amalgama de personas quejosas por las políticas…",13,Lolisaqu_Loli,0,2020-11-03 07:11:38
policías negacionistas,1323523193391534080,RT @meneame_net: Policías negacionistas convocan una protesta contra las mascarillas y las restricciones por el virus https://t.co/tQFVNKdh…,6,4nonyma,0,2020-11-03 07:11:33
policías negacionistas,1323523122394501121,RT @CensoredJules: La enésima prueba de que los psicotécnicos de la oposición para policía no discriminan muy bien. https://t.co/NN8AEMH4ve,470,PANAIR1964,0,2020-11-03 07:11:16
policías negacionistas,1323523116778270720,RT @meneame_net: Policías negacionistas convocan una protesta contra las mascarillas y las restricciones por el virus https://t.co/tQFVNKdh…,6,MidnighInMadrid,0,2020-11-03 07:11:15
policías negacionistas,1323523064106201088,RT @CensoredJules: La enésima prueba de que los psicotécnicos de la oposición para policía no discriminan muy bien. https://t.co/NN8AEMH4ve,470,clarcadi,0,2020-11-03 07:11:03
policías negacionistas,1323523019386593280,RT @CensoredJules: La enésima prueba de que los psicotécnicos de la oposición para policía no discriminan muy bien. https://t.co/NN8AEMH4ve,470,xavi__85,0,2020-11-03 07:10:52
policías negacionistas,1323522899937005568,RT @CensoredJules: La enésima prueba de que los psicotécnicos de la oposición para policía no discriminan muy bien. https://t.co/NN8AEMH4ve,470,Bombolleta_,0,2020-11-03 07:10:23
policías negacionistas,1323522872418177025,RT @CensoredJules: La enésima prueba de que los psicotécnicos de la oposición para policía no discriminan muy bien. https://t.co/NN8AEMH4ve,470,MarcoAurelio133,0,2020-11-03 07:10:17
policías negacionistas,1323522826222096384,Policías negacionistas convocan una protesta contra las mascarillas y las restricciones por el virus… https://t.co/X0wU4NkWxE,6,meneame_net,2,2020-11-03 07:10:06
policías negacionistas,1323522628594946053,RT @CensoredJules: La enésima prueba de que los psicotécnicos de la oposición para policía no discriminan muy bien. https://t.co/NN8AEMH4ve,470,Lolisaqu_Loli,0,2020-11-03 07:09:19
policías negacionistas,1323522304647843841,RT @CensoredJules: La enésima prueba de que los psicotécnicos de la oposición para policía no discriminan muy bien. https://t.co/NN8AEMH4ve,470,xemamoya,0,2020-11-03 07:08:01
policías negacionistas,1323522195403001856,RT @CensoredJules: La enésima prueba de que los psicotécnicos de la oposición para policía no discriminan muy bien. https://t.co/NN8AEMH4ve,470,agustinsmv,0,2020-11-03 07:07:35
policías negacionistas,1323521929496711168,RT @CensoredJules: La enésima prueba de que los psicotécnicos de la oposición para policía no discriminan muy bien. https://t.co/NN8AEMH4ve,470,vstriana,0,2020-11-03 07:06:32
policías negacionistas,1323521913482842112,RT @CensoredJules: La enésima prueba de que los psicotécnicos de la oposición para policía no discriminan muy bien. https://t.co/NN8AEMH4ve,470,seanpocre,0,2020-11-03 07:06:28
policías negacionistas,1323521913331851264,RT @CensoredJules: La enésima prueba de que los psicotécnicos de la oposición para policía no discriminan muy bien. https://t.co/NN8AEMH4ve,470,Corncone_R_Hipo,0,2020-11-03 07:06:28
policías negacionistas,1323521581038116865,RT @CensoredJules: La enésima prueba de que los psicotécnicos de la oposición para policía no discriminan muy bien. https://t.co/NN8AEMH4ve,470,christianalkor,0,2020-11-03 07:05:09
policías negacionistas,1323520705707843585,RT @CensoredJules: La enésima prueba de que los psicotécnicos de la oposición para policía no discriminan muy bien. https://t.co/NN8AEMH4ve,470,Anarojaq_,0,2020-11-03 07:01:40
policías negacionistas,1323520472462643201,"Lo que faltaba...🤦🏻‍♂️

https://t.co/1ZA0jHzH8C",0,DeividHassel,2,2020-11-03 07:00:45
policías negacionistas,1323519399643537409,RT @CensoredJules: La enésima prueba de que los psicotécnicos de la oposición para policía no discriminan muy bien. https://t.co/NN8AEMH4ve,470,delPumiento,0,2020-11-03 06:56:29
policías negacionistas,1323519045854003200,RT @CensoredJules: La enésima prueba de que los psicotécnicos de la oposición para policía no discriminan muy bien. https://t.co/NN8AEMH4ve,470,prespiputa,0,2020-11-03 06:55:04
policías negacionistas,1323518952128024576,RT @CensoredJules: La enésima prueba de que los psicotécnicos de la oposición para policía no discriminan muy bien. https://t.co/NN8AEMH4ve,470,ivalgar,0,2020-11-03 06:54:42
policías negacionistas,1323518695700893702,RT @CensoredJules: La enésima prueba de que los psicotécnicos de la oposición para policía no discriminan muy bien. https://t.co/NN8AEMH4ve,470,abels_00,0,2020-11-03 06:53:41
policías negacionistas,1323518119063801862,RT @CensoredJules: La enésima prueba de que los psicotécnicos de la oposición para policía no discriminan muy bien. https://t.co/NN8AEMH4ve,470,dreamsinmyhands,0,2020-11-03 06:51:24
policías negacionistas,1323517912787963904,RT @CensoredJules: La enésima prueba de que los psicotécnicos de la oposición para policía no discriminan muy bien. https://t.co/NN8AEMH4ve,470,txivico,0,2020-11-03 06:50:34
policías negacionistas,1323517051487617026,RT @CensoredJules: La enésima prueba de que los psicotécnicos de la oposición para policía no discriminan muy bien. https://t.co/NN8AEMH4ve,470,camiaangel,0,2020-11-03 06:47:09
policías negacionistas,1323516908734451712,"RT @EsterRubio2: @elespanolcom ¿Cómo que policías negacionistas? No, hombre, no, serán una amalgama de personas quejosas por las políticas…",13,juanlu_despues,0,2020-11-03 06:46:35
policías negacionistas,1323516783635189760,RT @CensoredJules: La enésima prueba de que los psicotécnicos de la oposición para policía no discriminan muy bien. https://t.co/NN8AEMH4ve,470,lluisbg,0,2020-11-03 06:46:05
policías negacionistas,1323516618966814720,"@SiberetSiberet Esta viendo que los negacionistas, negacionistas nazis (policías polis) son más rentables que los c… https://t.co/k3xqph6qKT",0,J_Gironesteso,12,2020-11-03 06:45:26
policías negacionistas,1323516511202516992,RT @CensoredJules: La enésima prueba de que los psicotécnicos de la oposición para policía no discriminan muy bien. https://t.co/NN8AEMH4ve,470,AzazelN28,0,2020-11-03 06:45:00
policías negacionistas,1323516158000115713,RT @CensoredJules: La enésima prueba de que los psicotécnicos de la oposición para policía no discriminan muy bien. https://t.co/NN8AEMH4ve,470,vestebanmiranda,0,2020-11-03 06:43:36
policías negacionistas,1323515902319616001,🚩 También se ha detenido a 15 personas y se ha identificado a 35 individuos por los i incidentes protagonizados por… https://t.co/QLCEvGuOo1,1,elcorreo_com,5,2020-11-03 06:42:35
policías negacionistas,1323515894379720704,RT @elespanolcom: Policías negacionistas convocan una protesta contra las mascarillas y las restricciones por el virus https://t.co/D89MrTr…,56,ablascos,0,2020-11-03 06:42:33
